Order_ID,Order_Date,Region,Category,Product,Quantity,Sales,Discount,Profit
ORD-103840,2024-07-26,North,Furniture,Chair,3,6560.08,0.0,779.96
ORD-103841,2022-10-03,East,Furniture,Desk,6,7656.56,0.05,1244.84
ORD-103842,2023-05-15,East,Technology,Phone,5,3451.31,0.15,-203.32
ORD-103843,2023-12-18,West,Furniture,Chair,7,15798.23,0.1,-608.65
ORD-103844,2022-12-03,South,Technology,Laptop,7,21996.27,0.05,3859.79
ORD-103845,2024-07-20,South,Technology,Laptop,3,32377.81,0.0,9374.6
ORD-103846,2023-04-26,North,Office Supplies,Pen,5,24538.82,0.05,4916.61
ORD-103847,2024-06-29,South,Technology,Phone,7,12462.31,0.0,687.29
ORD-103848,2024-12-17,West,Technology,Tablet,9,43064.85,0.0,11769.1
ORD-103849,2022-04-19,South,Office Supplies,Storage Box,2,13672.55,0.2,-1321.07
ORD-103850,2022-11-24,West,Furniture,Table,4,37306.62,0.2,-4647.69
ORD-103851,2022-11-11,East,Office Supplies,Storage Box,1,9596.05,0.2,192.58
ORD-103852,2023-11-30,East,Furniture,Chair,4,2656.3,0.1,212.15
ORD-103853,2024-02-20,East,Technology,Laptop,9,34667.84,0.05,51.98
ORD-103854,2022-06-05,North,Technology,Phone,6,43782.24,0.0,10501.12
ORD-103855,2024-06-05,North,Technology,Tablet,8,20538.88,0.15,-1484.49
ORD-103856,2024-10-22,East,Furniture,Table,6,16838.5,0.0,2331.64
ORD-103857,2024-01-28,South,Office Supplies,Notebook,3,21546.36,0.1,2231.82
ORD-103858,2023-12-23,North,Furniture,Table,6,40732.28,0.2,-2865.65
ORD-103859,2024-07-01,South,Furniture,Desk,1,9164.98,0.0,1929.6
ORD-103860,2024-05-20,South,Furniture,Wardrobe,1,18704.99,0.15,2678.05
ORD-103861,2022-01-13,West,Technology,Monitor,7,18298.21,0.05,1489.03
ORD-103862,2023-08-31,East,Office Supplies,Printer,5,14884.48,0.15,1541.78
ORD-103863,2023-05-13,East,Office Supplies,Notebook,2,30330.3,0.15,4395.54
ORD-103864,2022-08-26,East,Technology,Monitor,8,6381.4,0.05,890.54
ORD-103865,2024-02-20,West,Furniture,Wardrobe,6,45184.49,0.2,-2442.63
ORD-103866,2023-08-29,East,Technology,Monitor,8,20665.47,0.2,593.74
ORD-103867,2023-10-23,East,Furniture,Wardrobe,7,26884.86,0.15,332.31
ORD-103868,2024-04-28,West,Furniture,Table,1,8044.4,0.2,-644.28
ORD-103869,2024-07-24,West,Furniture,Desk,9,1534.36,0.15,80.19
ORD-103870,2023-09-20,South,Furniture,Table,9,36495.42,0.1,6573.76
ORD-103871,2022-05-23,East,Technology,Tablet,2,39081.46,0.15,5632.38
ORD-103872,2023-12-15,East,Office Supplies,Printer,7,15856.18,0.05,75.47
ORD-103873,2023-04-24,East,Technology,Monitor,6,23957.2,0.1,474.33
ORD-103874,2023-07-19,North,Office Supplies,Storage Box,2,41770.57,0.05,1022.46
ORD-103875,2023-04-16,South,Furniture,Table,7,40754.23,0.2,-4619.88
ORD-103876,2023-01-19,North,Furniture,Desk,6,27888.83,0.0,6904.72
ORD-103877,2024-07-14,South,Technology,Laptop,8,25760.21,0.2,-1741.73
ORD-103878,2023-02-21,North,Furniture,Table,4,25384.25,0.1,693.05
ORD-103879,2022-11-04,South,Office Supplies,Storage Box,8,1967.16,0.2,-253.39
ORD-103880,2023-10-11,West,Office Supplies,Notebook,4,22231.39,0.2,-551.16
ORD-103881,2024-10-21,South,Furniture,Table,6,1776.45,0.2,-193.85
ORD-103882,2024-12-03,West,Office Supplies,Storage Box,7,17319.34,0.15,230.91
ORD-103883,2024-01-09,East,Technology,Phone,4,5110.46,0.1,431.59
ORD-103884,2022-05-20,South,Furniture,Wardrobe,8,43825.45,0.0,7866.72
ORD-103885,2024-08-31,North,Office Supplies,Notebook,2,16519.1,0.2,86.87
ORD-103886,2024-10-13,West,Office Supplies,Pen,6,15194.96,0.05,3580.72
ORD-103887,2024-08-10,South,Office Supplies,Pen,4,9084.8,0.0,1598.75
ORD-103888,2024-06-22,North,Furniture,Table,2,39855.1,0.2,-5667.66
ORD-103889,2022-03-13,West,Technology,Laptop,5,41147.0,0.15,-1743.24
ORD-103890,2022-04-17,South,Technology,Laptop,2,42697.16,0.1,8302.07
ORD-103891,2024-12-01,South,Office Supplies,Pen,4,14728.56,0.05,1560.77
ORD-103892,2024-06-01,South,Technology,Laptop,9,14021.57,0.05,1309.47
ORD-103893,2022-05-19,West,Furniture,Chair,6,26829.41,0.0,4719.44
ORD-103894,2023-09-07,South,Office Supplies,Pen,7,18574.35,0.1,2296.37
ORD-103895,2024-05-12,South,Technology,Tablet,6,26178.93,0.1,-1201.86
ORD-103896,2022-09-30,North,Furniture,Chair,3,2646.48,0.1,321.1
ORD-103897,2023-02-20,North,Technology,Tablet,5,19889.57,0.05,3045.35
ORD-103898,2023-05-21,East,Office Supplies,Printer,3,34139.63,0.05,7852.53
ORD-103899,2024-01-03,East,Office Supplies,Notebook,8,21733.77,0.1,3773.48
ORD-103900,2023-02-28,West,Technology,Laptop,4,39641.37,0.15,-3467.37
ORD-103901,2023-01-25,East,Furniture,Desk,1,610.51,0.05,151.55
ORD-103902,2022-12-08,West,Office Supplies,Pen,3,26852.77,0.2,-2901.29
ORD-103903,2024-08-03,West,Technology,Phone,1,12020.64,0.05,1408.88
ORD-103904,2023-09-06,South,Furniture,Wardrobe,8,38537.41,0.1,554.64
ORD-103905,2023-05-08,North,Furniture,Desk,6,32785.78,0.05,2503.14
ORD-103906,2022-07-11,West,Office Supplies,Notebook,1,42685.62,0.2,2309.43
ORD-103907,2023-05-14,East,Technology,Monitor,1,35602.04,0.05,5433.84
ORD-103908,2024-04-01,East,Furniture,Table,9,5271.36,0.1,65.23
ORD-103909,2022-08-15,West,Office Supplies,Notebook,6,9470.8,0.05,1318.36
ORD-103910,2022-05-19,North,Technology,Tablet,8,17083.47,0.05,3928.93
ORD-103911,2024-05-05,North,Technology,Monitor,2,33870.89,0.1,925.17
ORD-103912,2024-03-27,North,Technology,Laptop,5,30360.45,0.15,332.72
ORD-103913,2024-12-22,South,Furniture,Table,8,19959.43,0.1,3549.2
ORD-103914,2022-04-14,North,Furniture,Chair,5,34750.28,0.05,1775.74
ORD-103915,2024-05-20,South,Technology,Monitor,7,28526.24,0.15,1687.85
ORD-103916,2023-10-30,West,Furniture,Desk,5,2228.22,0.1,262.17
ORD-103917,2022-09-30,East,Office Supplies,Printer,9,28906.16,0.1,3580.87
ORD-103918,2024-10-26,East,Technology,Laptop,1,33857.48,0.05,8022.42
ORD-103919,2022-07-03,East,Office Supplies,Printer,7,41292.91,0.05,9895.9
ORD-103920,2024-11-17,North,Technology,Phone,5,43352.53,0.1,1800.79
ORD-103921,2022-10-20,East,Office Supplies,Printer,4,17398.79,0.2,464.0
ORD-103922,2022-06-26,West,Furniture,Table,6,17522.08,0.0,3183.13
ORD-103923,2022-02-27,West,Technology,Tablet,7,18773.57,0.15,2792.07
ORD-103924,2022-11-04,West,Technology,Phone,1,34932.46,0.15,2508.28
ORD-103925,2024-09-03,West,Office Supplies,Notebook,2,37421.45,0.05,2544.59
ORD-103926,2023-12-01,East,Office Supplies,Pen,3,20008.67,0.1,-987.86
ORD-103927,2022-03-24,North,Office Supplies,Printer,9,43245.2,0.15,1021.71
ORD-103928,2022-09-09,West,Technology,Tablet,6,1088.38,0.05,59.94
ORD-103929,2024-03-06,North,Technology,Laptop,8,48816.21,0.0,5819.64
ORD-103930,2024-06-15,West,Office Supplies,Printer,6,10132.71,0.1,1846.3
ORD-103931,2022-07-29,West,Technology,Laptop,1,20125.17,0.05,4561.83
ORD-103932,2024-03-26,West,Office Supplies,Storage Box,4,22662.78,0.05,2164.09
ORD-103933,2023-09-01,East,Furniture,Table,6,42293.7,0.2,-719.05
ORD-103934,2023-03-23,West,Furniture,Chair,2,4401.32,0.15,403.22
ORD-103935,2023-04-05,North,Office Supplies,Printer,7,43942.39,0.2,4090.36
ORD-103936,2024-08-25,West,Office Supplies,Storage Box,8,12839.25,0.0,913.76
ORD-103937,2023-04-17,South,Furniture,Chair,7,38431.26,0.0,9735.02
ORD-103938,2023-01-05,South,Office Supplies,Printer,3,26980.52,0.15,538.48
ORD-103939,2024-06-18,West,Technology,Laptop,3,32829.32,0.2,2469.87
ORD-103940,2024-07-11,West,Technology,Phone,4,41839.31,0.0,3972.81
ORD-103941,2022-05-17,West,Furniture,Table,9,43719.68,0.15,-1842.2
ORD-103942,2023-01-02,South,Technology,Tablet,2,839.72,0.0,211.25
ORD-103943,2024-06-30,South,Furniture,Desk,3,38585.57,0.15,1259.21
ORD-103944,2022-07-03,North,Furniture,Desk,5,44378.42,0.15,-3523.32
ORD-103945,2023-04-17,South,Furniture,Chair,1,33369.07,0.0,2707.63
ORD-103946,2023-10-16,North,Furniture,Wardrobe,7,49348.11,0.15,1621.54
ORD-103947,2024-01-19,East,Furniture,Table,1,1168.11,0.0,318.49
ORD-103948,2023-06-21,North,Furniture,Wardrobe,5,2427.91,0.2,-168.42
ORD-103949,2024-03-12,East,Technology,Phone,5,21604.11,0.1,2382.46
ORD-103950,2024-07-08,South,Technology,Monitor,4,41249.17,0.1,6206.65
ORD-103951,2023-05-25,South,Technology,Monitor,5,9906.18,0.2,587.51
ORD-103952,2023-09-22,South,Technology,Laptop,9,44607.51,0.1,-2136.85
ORD-103953,2024-09-28,South,Technology,Laptop,3,49920.05,0.15,862.39
ORD-103954,2024-07-04,East,Technology,Laptop,6,45523.0,0.1,-855.2
ORD-103955,2024-10-30,South,Office Supplies,Notebook,5,38094.6,0.0,5458.47
ORD-103956,2022-06-01,North,Office Supplies,Notebook,6,17966.56,0.05,3751.89
ORD-103957,2024-10-25,East,Furniture,Desk,8,2917.38,0.0,676.59
ORD-103958,2023-04-09,West,Technology,Tablet,3,46840.78,0.2,244.61
ORD-103959,2022-09-28,North,Furniture,Table,3,33378.86,0.15,3934.4
ORD-103960,2023-04-05,South,Office Supplies,Pen,3,42539.65,0.1,7325.08
ORD-103961,2022-04-15,West,Furniture,Chair,4,23565.07,0.0,3684.27
ORD-103962,2022-06-11,East,Furniture,Desk,1,28860.83,0.05,2456.72
ORD-103963,2022-12-17,North,Technology,Tablet,7,13436.67,0.15,-38.07
ORD-103964,2023-03-10,West,Furniture,Wardrobe,7,37230.62,0.15,1728.72
ORD-103965,2024-05-01,West,Office Supplies,Notebook,2,36317.44,0.2,-4924.43
ORD-103966,2022-05-20,East,Office Supplies,Pen,4,20858.86,0.15,1778.92
ORD-103967,2022-03-28,North,Technology,Laptop,5,28383.52,0.1,1558.27
ORD-103968,2022-07-02,West,Technology,Monitor,5,15304.89,0.2,1522.77
ORD-103969,2023-01-03,East,Office Supplies,Storage Box,7,1323.39,0.0,326.3
ORD-103970,2022-05-09,West,Furniture,Chair,7,2734.76,0.1,127.54
ORD-103971,2023-11-01,West,Technology,Laptop,8,2262.26,0.0,655.71
ORD-103972,2022-05-29,East,Office Supplies,Pen,5,15164.5,0.0,4006.56
ORD-103973,2024-09-11,West,Furniture,Table,8,23197.91,0.1,901.58
ORD-103974,2024-05-01,East,Office Supplies,Notebook,2,41682.89,0.1,7900.85
ORD-103975,2023-09-20,North,Office Supplies,Storage Box,8,47625.2,0.05,8988.53
ORD-103976,2023-03-22,South,Office Supplies,Notebook,4,3498.22,0.1,244.67
ORD-103977,2024-06-02,South,Technology,Tablet,8,18723.44,0.0,4594.02
ORD-103978,2022-10-21,South,Furniture,Table,2,29188.68,0.1,-1458.63
ORD-103979,2022-09-07,South,Technology,Laptop,4,2176.73,0.05,78.9
ORD-103980,2024-05-27,South,Furniture,Wardrobe,2,21953.34,0.0,2357.42
ORD-103981,2024-08-05,East,Office Supplies,Printer,7,41360.31,0.2,-4577.31
ORD-103982,2024-09-01,North,Furniture,Table,8,25612.35,0.15,1401.58
ORD-103983,2024-11-14,South,Technology,Phone,7,8260.68,0.2,-533.7
ORD-103984,2024-02-28,South,Office Supplies,Pen,9,37990.49,0.05,8459.06
ORD-103985,2024-09-10,East,Technology,Monitor,3,43869.15,0.2,1722.89
ORD-103986,2024-06-07,West,Furniture,Desk,8,23432.73,0.05,4564.91
ORD-103987,2024-06-08,West,Technology,Laptop,2,5015.11,0.1,66.01
ORD-103988,2022-03-11,West,Office Supplies,Printer,3,12916.57,0.15,-645.6
ORD-103989,2023-09-17,West,Office Supplies,Printer,8,31811.2,0.15,1185.39
ORD-103990,2024-05-24,West,Technology,Laptop,5,26316.38,0.15,3207.5
ORD-103991,2023-04-16,East,Furniture,Desk,5,28844.83,0.0,7240.75
ORD-103992,2022-04-01,South,Technology,Monitor,7,3992.62,0.0,510.65
ORD-103993,2023-06-14,North,Technology,Tablet,7,7393.48,0.2,-1092.15
ORD-103994,2023-10-23,South,Office Supplies,Pen,4,3306.9,0.1,-43.89
ORD-103995,2024-01-09,South,Technology,Laptop,1,44416.24,0.05,10853.34
ORD-103996,2023-12-27,South,Office Supplies,Notebook,6,22246.86,0.2,1840.76
ORD-103997,2024-05-21,South,Furniture,Desk,2,37108.04,0.15,-859.19
ORD-103998,2022-07-11,East,Office Supplies,Notebook,6,19443.96,0.0,5120.18
ORD-103999,2022-05-18,East,Furniture,Wardrobe,8,44655.15,0.1,-1122.78
ORD-104000,2022-12-11,East,Furniture,Table,8,40338.86,0.0,3345.88
ORD-104001,2024-10-05,West,Technology,Laptop,7,39111.29,0.15,266.17
ORD-104002,2023-05-18,East,Furniture,Table,9,24312.6,0.1,799.94
ORD-104003,2022-07-22,East,Technology,Monitor,7,20955.41,0.05,610.46
ORD-104004,2023-07-27,West,Office Supplies,Printer,6,20190.76,0.1,1737.72
ORD-104005,2022-07-11,West,Office Supplies,Pen,2,34680.12,0.0,7904.3
ORD-104006,2022-01-05,West,Furniture,Wardrobe,7,42260.45,0.1,7293.72
ORD-104007,2022-11-07,North,Technology,Laptop,2,2197.18,0.1,-41.31
ORD-104008,2023-07-03,South,Office Supplies,Storage Box,7,10958.43,0.2,131.17
ORD-104009,2022-02-25,South,Office Supplies,Notebook,5,28089.89,0.2,-2472.96
ORD-104010,2023-03-19,North,Furniture,Desk,8,45977.05,0.15,5972.66
ORD-104011,2024-05-19,West,Technology,Phone,3,39888.02,0.1,-1777.03
ORD-104012,2023-08-08,South,Furniture,Table,1,40901.46,0.15,-795.1
ORD-104013,2024-01-22,South,Office Supplies,Storage Box,9,25305.35,0.15,1985.67
ORD-104014,2022-12-26,West,Office Supplies,Pen,1,36762.58,0.1,354.49
ORD-104015,2024-03-29,West,Office Supplies,Printer,7,36771.9,0.1,747.72
ORD-104016,2022-01-30,East,Technology,Tablet,2,5648.42,0.15,-6.8
ORD-104017,2022-04-18,East,Furniture,Chair,4,20268.83,0.0,1858.66
ORD-104018,2024-04-23,North,Technology,Phone,7,23538.13,0.15,2197.87
ORD-104019,2023-12-18,North,Technology,Laptop,8,26372.98,0.1,-874.84
ORD-104020,2024-06-09,West,Furniture,Desk,8,34667.64,0.2,2809.94
ORD-104021,2024-08-17,East,Technology,Monitor,5,13624.35,0.2,1073.05
ORD-104022,2024-06-11,North,Office Supplies,Pen,4,22101.47,0.0,1195.73
ORD-104023,2024-01-02,North,Office Supplies,Printer,4,9703.75,0.1,1234.68
ORD-104024,2023-08-29,South,Furniture,Desk,4,28364.39,0.2,-1221.28
ORD-104025,2023-04-02,West,Office Supplies,Notebook,1,30200.82,0.1,5368.16
ORD-104026,2023-09-07,West,Technology,Monitor,9,47410.92,0.15,-1869.12
ORD-104027,2023-11-29,West,Technology,Tablet,2,36191.66,0.1,4814.05
ORD-104028,2023-11-05,South,Furniture,Chair,1,15056.52,0.15,822.76
ORD-104029,2023-06-27,East,Office Supplies,Printer,7,45047.49,0.05,2802.31
ORD-104030,2024-05-06,South,Technology,Laptop,7,46802.38,0.05,5232.98
ORD-104031,2024-06-15,West,Technology,Monitor,5,30714.17,0.05,590.18
ORD-104032,2022-10-05,South,Furniture,Wardrobe,7,46745.57,0.05,3214.78
ORD-104033,2023-07-06,South,Office Supplies,Pen,8,19529.25,0.05,3608.89
ORD-104034,2022-04-21,East,Technology,Monitor,8,17132.31,0.05,3008.86
ORD-104035,2023-01-20,East,Technology,Phone,8,36173.87,0.05,5982.8
ORD-104036,2024-01-31,East,Technology,Monitor,7,17546.93,0.0,3388.87
ORD-104037,2023-11-25,North,Office Supplies,Printer,2,40984.72,0.0,9783.33
ORD-104038,2023-02-09,West,Office Supplies,Notebook,6,43967.87,0.15,5013.32
ORD-104039,2022-01-22,West,Furniture,Chair,4,32339.04,0.05,1781.64
ORD-104040,2023-11-09,West,Furniture,Desk,2,46711.63,0.1,3432.32
ORD-104041,2023-09-03,North,Furniture,Table,3,6029.45,0.1,-7.86
ORD-104042,2022-01-08,North,Office Supplies,Storage Box,3,2642.48,0.05,27.7
ORD-104043,2023-12-03,North,Furniture,Table,7,48462.95,0.05,10570.01
ORD-104044,2023-06-13,North,Technology,Phone,5,31705.65,0.05,3101.71
ORD-104045,2023-08-25,East,Office Supplies,Printer,4,43435.77,0.1,4137.36
ORD-104046,2023-10-19,North,Office Supplies,Printer,2,27677.86,0.0,3265.58
ORD-104047,2022-06-15,South,Technology,Monitor,7,48053.79,0.15,-3053.91
ORD-104048,2024-04-28,South,Technology,Tablet,3,33449.55,0.0,2660.01
ORD-104049,2023-05-11,West,Technology,Monitor,2,36229.58,0.15,786.25
ORD-104050,2023-08-13,East,Office Supplies,Printer,9,9382.71,0.15,71.95
ORD-104051,2023-03-05,South,Office Supplies,Printer,2,33436.42,0.05,2345.12
ORD-104052,2024-02-13,North,Office Supplies,Notebook,9,16945.82,0.0,1864.18
ORD-104053,2022-06-12,West,Furniture,Chair,9,8657.71,0.0,1074.23
ORD-104054,2023-01-01,North,Furniture,Wardrobe,6,10719.78,0.2,-100.47
ORD-104055,2022-03-13,West,Furniture,Chair,8,15794.46,0.0,1112.97
ORD-104056,2023-10-17,North,Office Supplies,Printer,9,22203.64,0.2,608.7
ORD-104057,2022-09-26,West,Furniture,Desk,2,6509.47,0.15,508.82
ORD-104058,2023-02-19,South,Office Supplies,Notebook,2,49429.58,0.15,3302.38
ORD-104059,2024-10-12,North,Technology,Tablet,5,12686.28,0.15,1664.74
ORD-104060,2023-11-06,East,Office Supplies,Storage Box,7,42479.74,0.05,2024.37
ORD-104061,2024-12-19,North,Office Supplies,Pen,9,22311.79,0.15,-1275.4
ORD-104062,2022-01-06,West,Furniture,Desk,3,35495.73,0.1,739.72
ORD-104063,2024-09-08,South,Technology,Laptop,7,21371.87,0.2,-2054.52
ORD-104064,2023-07-24,South,Office Supplies,Printer,9,11360.38,0.0,3368.46
ORD-104065,2023-02-11,East,Technology,Monitor,9,20759.0,0.2,-1193.24
ORD-104066,2022-01-26,East,Office Supplies,Storage Box,6,5994.11,0.05,1275.81
ORD-104067,2024-10-25,West,Technology,Tablet,9,8380.43,0.15,955.12
ORD-104068,2024-09-12,West,Office Supplies,Notebook,5,46640.77,0.15,2478.38
ORD-104069,2023-01-25,North,Technology,Tablet,4,25436.37,0.0,2518.55
ORD-104070,2023-12-11,East,Technology,Laptop,7,40166.15,0.0,7674.06
ORD-104071,2023-07-25,East,Furniture,Wardrobe,3,41045.63,0.15,5616.76
ORD-104072,2024-01-24,West,Technology,Phone,6,27223.71,0.2,-3856.3
ORD-104073,2022-05-26,South,Office Supplies,Printer,5,17212.61,0.05,3108.26
ORD-104074,2024-02-24,South,Furniture,Table,6,35281.33,0.2,-1892.13
ORD-104075,2023-06-10,South,Technology,Phone,7,42564.94,0.0,3298.04
ORD-104076,2022-01-13,East,Technology,Monitor,2,7138.69,0.15,86.29
ORD-104077,2024-06-21,East,Furniture,Wardrobe,5,7429.01,0.1,1189.07
ORD-104078,2023-01-19,West,Technology,Tablet,3,6021.66,0.1,837.96
ORD-104079,2023-07-10,North,Office Supplies,Notebook,2,38753.07,0.1,779.69
ORD-104080,2024-06-05,South,Technology,Monitor,6,10129.19,0.0,778.91
ORD-104081,2022-01-19,North,Technology,Monitor,1,42173.72,0.15,3186.43
ORD-104082,2023-07-29,North,Technology,Tablet,3,16651.62,0.1,1520.65
ORD-104083,2024-01-21,South,Technology,Monitor,3,22436.04,0.2,-929.12
ORD-104084,2024-09-30,North,Office Supplies,Printer,7,44455.27,0.2,1362.79
ORD-104085,2023-02-23,North,Office Supplies,Storage Box,2,32329.38,0.1,6170.91
ORD-104086,2023-02-23,South,Office Supplies,Storage Box,2,20138.76,0.15,10.42
ORD-104087,2022-05-02,East,Office Supplies,Pen,8,14002.93,0.15,-585.43
ORD-104088,2023-03-08,East,Technology,Phone,8,5133.58,0.1,45.28
ORD-104089,2022-02-13,West,Technology,Monitor,1,48692.19,0.2,-1846.5
ORD-104090,2023-01-16,North,Office Supplies,Notebook,8,7817.93,0.1,133.3
ORD-104091,2022-05-25,North,Office Supplies,Pen,5,11743.82,0.0,769.57
ORD-104092,2022-12-29,South,Furniture,Wardrobe,9,30175.74,0.0,8358.77
ORD-104093,2024-12-09,South,Office Supplies,Printer,5,46222.95,0.1,2406.47
ORD-104094,2024-12-24,South,Technology,Monitor,1,49049.97,0.1,-1025.55
ORD-104095,2022-12-21,West,Office Supplies,Notebook,7,6400.84,0.2,-121.36
ORD-104096,2024-03-10,East,Office Supplies,Printer,5,46727.68,0.1,586.63
ORD-104097,2024-04-05,South,Furniture,Desk,6,4842.87,0.0,1105.94
ORD-104098,2023-02-02,East,Technology,Phone,5,30422.68,0.05,843.75
ORD-104099,2024-05-29,West,Furniture,Wardrobe,6,48797.67,0.2,-4169.71
ORD-104100,2023-04-08,West,Office Supplies,Printer,3,7246.3,0.15,1085.38
ORD-104101,2024-03-18,West,Technology,Laptop,4,14872.72,0.05,3239.86
ORD-104102,2022-07-06,South,Furniture,Wardrobe,7,44967.26,0.0,2784.84
ORD-104103,2024-01-02,North,Office Supplies,Storage Box,4,14370.18,0.1,-192.21
ORD-104104,2023-03-05,North,Technology,Tablet,5,48569.64,0.05,4493.02
ORD-104105,2024-05-07,West,Furniture,Desk,6,12605.7,0.05,2398.31
ORD-104106,2022-08-25,North,Technology,Monitor,4,47898.31,0.05,2753.15
ORD-104107,2024-02-10,North,Furniture,Desk,6,19416.23,0.05,2895.18
ORD-104108,2024-01-28,West,Office Supplies,Pen,6,29771.6,0.15,-137.73
ORD-104109,2022-05-16,East,Technology,Laptop,8,36433.39,0.05,6088.38
ORD-104110,2024-03-02,South,Technology,Phone,5,20832.79,0.0,3032.51
ORD-104111,2022-06-20,North,Furniture,Desk,4,4629.5,0.15,222.49
ORD-104112,2022-06-08,East,Furniture,Chair,4,48283.99,0.15,-4499.72
ORD-104113,2022-07-20,East,Furniture,Wardrobe,2,33639.48,0.1,4206.98
ORD-104114,2024-08-19,West,Office Supplies,Printer,1,7813.94,0.2,-618.66
ORD-104115,2023-08-06,South,Office Supplies,Pen,3,16733.77,0.1,1640.16
ORD-104116,2024-05-25,East,Technology,Tablet,3,6572.54,0.0,1826.88
ORD-104117,2023-01-06,West,Technology,Phone,7,27477.56,0.1,923.98
ORD-104118,2022-04-13,North,Office Supplies,Pen,3,23728.96,0.05,5645.82
ORD-104119,2024-09-28,East,Office Supplies,Notebook,1,25199.98,0.0,3662.59
ORD-104120,2024-09-02,North,Office Supplies,Printer,2,32989.21,0.2,1210.93
ORD-104121,2024-03-08,South,Furniture,Desk,4,39541.55,0.2,2598.11
ORD-104122,2023-10-20,North,Furniture,Chair,5,23635.93,0.2,-344.49
ORD-104123,2024-05-31,North,Technology,Phone,8,32851.98,0.15,3218.23
ORD-104124,2024-01-03,West,Office Supplies,Storage Box,6,12997.8,0.1,-454.64
ORD-104125,2023-02-27,North,Technology,Tablet,8,23486.4,0.1,3922.91
ORD-104126,2023-07-26,North,Technology,Monitor,9,38132.8,0.2,828.32
ORD-104127,2022-06-20,West,Furniture,Table,8,21417.84,0.0,3376.33
ORD-104128,2022-06-22,South,Furniture,Chair,2,43625.5,0.2,-2022.71
ORD-104129,2023-10-25,North,Technology,Tablet,6,15797.13,0.15,-1435.16
ORD-104130,2023-03-29,North,Office Supplies,Pen,1,46482.44,0.15,-2563.62
ORD-104131,2022-12-16,West,Office Supplies,Notebook,2,16561.44,0.05,2355.47
ORD-104132,2023-05-09,North,Office Supplies,Storage Box,3,36955.14,0.2,1435.12
ORD-104133,2023-09-12,South,Furniture,Table,4,5442.96,0.05,403.18
ORD-104134,2024-10-24,South,Office Supplies,Printer,6,33284.41,0.15,4172.35
ORD-104135,2024-07-07,North,Furniture,Chair,9,15849.59,0.1,1857.2
ORD-104136,2022-01-06,East,Technology,Tablet,3,36578.03,0.05,2017.5
ORD-104137,2022-10-15,West,Technology,Tablet,4,23822.72,0.2,2006.97
ORD-104138,2023-08-31,South,Furniture,Desk,6,14916.09,0.2,-1846.33
ORD-104139,2023-04-02,South,Office Supplies,Pen,4,23094.49,0.15,-591.1
ORD-104140,2024-10-26,South,Furniture,Desk,9,4220.81,0.2,-337.27
ORD-104141,2023-09-16,East,Furniture,Wardrobe,4,19667.03,0.1,214.38
ORD-104142,2023-01-11,East,Furniture,Table,7,40200.12,0.15,4354.41
ORD-104143,2023-03-23,West,Furniture,Chair,2,13264.26,0.1,958.32
ORD-104144,2024-04-14,East,Furniture,Table,2,8726.97,0.2,-673.61
ORD-104145,2024-03-21,North,Technology,Monitor,7,3445.34,0.1,399.48
ORD-104146,2024-08-16,North,Furniture,Chair,7,9260.29,0.1,1062.38
ORD-104147,2024-04-28,North,Furniture,Desk,7,18270.4,0.0,1144.32
ORD-104148,2024-03-19,East,Office Supplies,Storage Box,8,30365.36,0.0,6445.7
ORD-104149,2024-09-05,South,Office Supplies,Notebook,1,13666.03,0.15,-746.62
